Time	CellId	RNTI	BWPId	SINR(dB)
2.29007	4	1	0	-0.19788
2.29107	4	3	0	22.2115
2.29107	4	2	0	0.834741
2.29107	4	1	0	0.666863
2.29507	2	1	0	-6.18753
2.29507	4	3	0	21.7629
2.29507	4	2	0	-1.51865
2.29507	4	1	0	-21.5771
2.29907	2	1	0	10.6678
2.30007	2	1	0	-5.15937
2.30007	4	3	0	21.6859
2.30007	4	2	0	-1.58865
2.30007	4	1	0	-21.0561
2.30107	4	3	0	22.1598
2.30107	4	2	0	0.903898
2.30107	4	1	0	1.04876
2.30507	2	1	0	-4.35258
2.30507	4	3	0	21.7738
2.30507	4	2	0	-1.93811
2.30507	4	1	0	-20.2926
2.30807	4	3	0	22.2474
2.30807	4	2	0	0.753392
2.30807	4	1	0	1.44754
2.31007	2	1	0	-3.55642
2.31007	4	3	0	21.6662
2.31007	4	2	0	-2.03874
2.31007	4	1	0	-20.3256
2.31507	2	1	0	-3.36471
2.31507	4	3	0	21.6901
2.31507	4	2	0	-2.17576
2.31507	4	1	0	-21.0862
2.32007	2	1	0	-3.28273
2.32007	4	3	0	21.6768
2.32007	4	2	0	-2.08058
2.32007	4	1	0	-21.2524
2.32507	2	1	0	-3.34361
2.32507	4	3	0	21.876
2.32507	4	2	0	-1.41001
2.32507	4	1	0	-22.547
2.33007	2	1	0	-3.7333
2.33007	4	3	0	21.7571
2.33007	4	2	0	-1.82897
2.33007	4	1	0	-21.3758
2.33507	2	1	0	-4.24947
2.33507	4	3	0	21.6434
2.33507	4	2	0	-1.25717
2.33507	4	1	0	-20.1999
2.34007	2	1	0	-5.16871
2.34007	4	3	0	21.589
2.34007	4	2	0	-2.31992
2.34007	4	1	0	-20.3078
2.34507	2	1	0	-6.25091
2.34507	4	3	0	21.7844
2.34507	4	2	0	-2.72914
2.34507	4	1	0	-20.7796
2.35007	2	1	0	-7.54317
2.35007	4	3	0	21.7838
2.35007	4	2	0	-2.3448
2.35007	4	1	0	-20.6139
2.35507	2	1	0	-8.0925
2.35507	4	3	0	21.8429
2.35507	4	2	0	-2.30961
2.35507	4	1	0	-19.4912
2.36007	2	1	0	-8.06246
2.36007	4	3	0	21.571
2.36007	4	2	0	-2.56133
2.36007	4	1	0	-19.3629
2.36507	2	1	0	-7.40554
2.36507	4	3	0	21.6672
2.36507	4	2	0	-3.01166
2.36507	4	1	0	-19.4524
2.37007	2	1	0	-6.58616
2.37007	4	3	0	21.823
2.37007	4	2	0	-2.60687
2.37007	4	1	0	-19.9852
2.37107	4	3	0	22.3231
2.37107	4	2	0	0.465089
2.37107	4	1	0	1.41124
2.37507	2	1	0	-5.35305
2.37507	4	3	0	21.8264
2.37507	4	2	0	-2.34064
2.37507	4	1	0	-20.805
2.37907	2	1	0	11.0069
2.38007	2	1	0	-4.38121
2.38007	4	3	0	21.7848
2.38007	4	2	0	-2.03988
2.38007	4	1	0	-20.3864
2.38107	4	3	0	22.2955
2.38107	4	2	0	0.553029
2.38107	4	1	0	1.56474
2.38507	2	1	0	-4.10785
2.38507	4	3	0	21.4126
2.38507	4	2	0	-1.9034
2.38507	4	1	0	-19.2876
2.38807	4	3	0	0.550572
2.38807	4	2	0	5.74817
2.38807	4	1	0	0.156444
2.39007	2	1	0	14.9135
2.39007	4	3	0	-0.340675
2.39007	4	2	0	3.08517
2.39007	4	1	0	-21.3554
2.39507	2	1	0	14.7779
2.39507	4	3	0	0.189437
2.39507	4	2	0	2.72388
2.39507	4	1	0	-21.1718
2.40007	2	1	0	14.1717
2.40007	4	3	0	-9.62638
2.40007	4	2	0	2.6983
2.40007	4	1	0	0.268174
2.40507	2	1	0	14.2916
2.40507	4	3	0	-9.10772
2.40507	4	2	0	2.97544
2.40507	4	1	0	0.435079
2.41007	2	1	0	14.3175
2.41007	4	3	0	-9.37038
2.41007	4	2	0	2.98155
2.41007	4	1	0	0.286796
2.41507	2	1	0	13.8654
2.41507	4	3	0	-9.51212
2.41507	4	2	0	3.16303
2.41507	4	1	0	0.620982
2.42007	2	1	0	13.6497
2.42007	4	3	0	-10.1929
2.42007	4	2	0	2.98184
2.42007	4	1	0	0.785756
2.42507	2	1	0	13.796
2.42507	4	3	0	-10.2524
2.42507	4	2	0	2.75237
2.42507	4	1	0	0.543489
2.43007	2	1	0	13.8121
2.43007	4	3	0	-10.1374
2.43007	4	2	0	2.76922
2.43007	4	1	0	0.568318
2.43507	2	1	0	14.0983
2.43507	4	3	0	-9.32772
2.43507	4	2	0	2.58358
2.43507	4	1	0	0.641278
2.44007	2	1	0	14.5579
2.44007	4	3	0	-8.50442
2.44007	4	2	0	3.28483
2.44007	4	1	0	0.681731
2.44507	2	1	0	14.2979
2.44507	4	3	0	-8.42788
2.44507	4	2	0	2.27452
2.44507	4	1	0	0.723995
2.45007	2	1	0	14.0972
2.45007	4	3	0	-8.59851
2.45007	4	2	0	2.7619
2.45007	4	1	0	0.702671
2.45107	4	3	0	0.990697
2.45107	4	2	0	5.8593
2.45107	4	1	0	1.15656
2.45507	2	1	0	13.8957
2.45507	4	3	0	-8.90026
2.45507	4	2	0	3.29953
2.45507	4	1	0	0.565566
2.45907	2	1	0	14.0783
2.46007	2	1	0	13.7228
2.46007	4	3	0	-8.5535
2.46007	4	2	0	2.59617
2.46007	4	1	0	0.784912
2.46107	4	3	0	1.2501
2.46107	4	2	0	5.29729
2.46107	4	1	0	1.12775
2.46507	2	1	0	13.6585
2.46507	4	3	0	-9.01619
2.46507	4	2	0	2.48996
2.46507	4	1	0	0.477623
2.46807	4	3	0	0.263283
2.46807	4	2	0	5.47138
2.46807	4	1	0	0.901026
2.47007	2	1	0	13.8418
2.47007	4	3	0	-8.2642
2.47007	4	2	0	3.3164
2.47007	4	1	0	0.667748
2.47507	2	1	0	13.7868
2.47507	4	3	0	-8.23327
2.47507	4	2	0	3.14642
2.47507	4	1	0	0.311049
2.48007	2	1	0	13.8706
2.48007	4	3	0	-8.79664
2.48007	4	2	0	1.87282
2.48007	4	1	0	0.591732
2.48507	2	1	0	14.2003
2.48507	4	3	0	-8.55938
2.48507	4	2	0	3.50129
2.48507	4	1	0	0.446974
2.49007	2	1	0	14.3117
2.49007	4	3	0	-10.17
2.49007	4	2	0	26.0446
2.49007	4	1	0	-0.0778454
2.49507	2	1	0	14.1116
2.49507	4	3	0	-10.9019
2.49507	4	2	0	26.0262
2.49507	4	1	0	-0.238275
2.50007	2	1	0	13.745
2.50007	4	3	0	-9.65329
2.50007	4	2	0	25.9459
2.50007	4	1	0	0.297202
2.50507	2	1	0	37.8792
2.50507	4	3	0	-2.55673
2.50507	4	2	0	25.9268
2.50507	4	1	0	-0.313062
2.51007	2	1	0	37.5925
2.51007	4	3	0	-3.1495
2.51007	4	2	0	26.0921
2.51007	4	1	0	-0.27736
2.51507	2	1	0	37.606
2.51507	4	3	0	-2.83318
2.51507	4	2	0	26.0619
2.51507	4	1	0	-0.419094
2.52007	2	1	0	37.5436
2.52007	4	3	0	-3.90771
2.52007	4	2	0	26.1018
2.52007	4	1	0	-0.581263
2.52507	2	1	0	37.6362
2.52507	4	3	0	-3.21679
2.52507	4	2	0	26.3145
2.52507	4	1	0	-0.549295
2.53007	2	1	0	37.7183
2.53007	4	3	0	-3.87647
2.53007	4	2	0	26.4918
2.53007	4	1	0	0.263695
2.53107	4	3	0	-1.58027
2.53107	4	2	0	28.8831
2.53107	4	1	0	0.213474
2.53507	2	1	0	37.88
2.53507	4	3	0	-3.70563
2.53507	4	2	0	26.2389
2.53507	4	1	0	0.0698656
2.53907	2	1	0	38.4166
2.54007	2	1	0	37.6389
2.54007	4	3	0	-3.19664
2.54007	4	2	0	26.4347
2.54007	4	1	0	0.353753
2.54107	4	3	0	-0.978284
2.54107	4	2	0	29.0563
2.54107	4	1	0	0.285829
2.54507	2	1	0	37.2026
2.54507	4	3	0	-3.84758
2.54507	4	2	0	26.3736
2.54507	4	1	0	-0.44424
2.54807	4	3	0	-0.905362
2.54807	4	2	0	29.0001
2.54807	4	1	0	0.466643
2.55007	2	1	0	37.3581
2.55007	4	3	0	-2.69693
2.55007	4	2	0	26.409
2.55007	4	1	0	0.107254
2.55507	2	1	0	38.108
2.55507	4	3	0	-2.95824
2.55507	4	2	0	26.4436
2.55507	4	1	0	-0.995862
2.56007	2	1	0	38.4243
2.56007	4	3	0	-2.73928
2.56007	4	2	0	26.5713
2.56007	4	1	0	-0.24828
2.56507	2	1	0	37.9067
2.56507	4	3	0	-2.24869
2.56507	4	2	0	26.9412
2.56507	4	1	0	-0.975889
2.57007	2	1	0	37.42
2.57007	4	3	0	-2.21845
2.57007	4	2	0	26.9205
2.57007	4	1	0	0.584688
2.57507	2	1	0	37.7011
2.57507	4	3	0	-2.55998
2.57507	4	2	0	26.8008
2.57507	4	1	0	-0.535439
2.58007	2	1	0	38.3309
2.58007	4	3	0	-2.12007
2.58007	4	2	0	27.0536
2.58007	4	1	0	0.126467
2.58507	2	1	0	38.3824
2.58507	4	3	0	-2.85988
2.58507	4	2	0	26.9701
2.58507	4	1	0	-0.967432
2.59007	2	1	0	37.8302
2.59007	4	3	0	-3.06238
2.59007	4	2	0	26.9552
2.59007	4	1	0	-0.177534
2.59507	2	1	0	37.5022
2.59507	4	3	0	-5.12827
2.59507	4	2	0	-5.54185
2.59507	4	1	0	31.8853
2.60007	2	1	0	37.6207
2.60007	4	3	0	-5.10277
2.60007	4	2	0	-6.2547
2.60007	4	1	0	31.717
2.60507	2	1	0	38.0613
2.60507	4	3	0	-5.45393
2.60507	4	2	0	-3.84651
2.60507	4	1	0	31.6075
2.61007	2	1	0	35.0607
2.61007	4	3	0	-6.01976
2.61007	4	2	0	-5.63924
2.61007	4	1	0	31.7132
2.61107	4	3	0	-3.30003
2.61107	4	2	0	-1.26441
2.61107	4	1	0	31.8549
2.61507	2	1	0	35.4078
2.61507	4	3	0	-6.01062
2.61507	4	2	0	-3.98079
2.61507	4	1	0	31.7896
2.61907	2	1	0	35.8253
2.62007	2	1	0	35.2547
2.62007	4	3	0	-5.67139
2.62007	4	2	0	-4.5987
2.62007	4	1	0	31.829
2.62107	4	3	0	-3.24268
2.62107	4	2	0	-1.39514
2.62107	4	1	0	31.858
2.62507	2	1	0	35.4561
2.62507	4	3	0	-5.93432
2.62507	4	2	0	-5.29002
2.62507	4	1	0	31.7949
2.62807	4	3	0	-3.47126
2.62807	4	2	0	-1.64379
2.62807	4	1	0	31.8355
2.63007	2	1	0	35.3193
2.63007	4	3	0	-5.93998
2.63007	4	2	0	-5.85976
2.63007	4	1	0	31.7666
2.63507	2	1	0	35.1332
2.63507	4	3	0	-6.11754
2.63507	4	2	0	-5.96242
2.63507	4	1	0	31.8278
2.64007	2	1	0	35.282
2.64007	4	3	0	-6.20582
2.64007	4	2	0	-6.36623
2.64007	4	1	0	31.9005
2.64507	2	1	0	35.2197
2.64507	4	3	0	-5.92211
2.64507	4	2	0	-6.01727
2.64507	4	1	0	31.8668
2.65007	2	1	0	35.4804
2.65007	4	3	0	-5.90195
2.65007	4	2	0	-5.91254
2.65007	4	1	0	31.9967
2.65507	2	1	0	35.2087
2.65507	4	3	0	-5.82382
2.65507	4	2	0	-4.91518
2.65507	4	1	0	32.0806
2.66007	2	1	0	35.5445
2.66007	4	3	0	-5.63856
2.66007	4	2	0	-5.36401
2.66007	4	1	0	32.157
2.66507	2	1	0	35.0479
2.66507	4	3	0	-5.73819
2.66507	4	2	0	-5.89962
2.66507	4	1	0	32.178
2.67007	2	1	0	35.1284
2.67007	4	3	0	-6.09205
2.67007	4	2	0	-5.1259
2.67007	4	1	0	32.2532
2.67507	2	1	0	34.9111
2.67507	4	3	0	-6.14882
2.67507	4	2	0	-6.12639
2.67507	4	1	0	32.1883
2.68007	2	1	0	35.4878
2.68007	4	3	0	-5.889
2.68007	4	2	0	-6.00072
2.68007	4	1	0	32.0697
2.68507	2	1	0	35.4614
2.68507	4	3	0	-6.32875
2.68507	4	2	0	-5.84555
2.68507	4	1	0	31.9925
2.69007	2	1	0	35.4022
2.69007	4	3	0	-6.0568
2.69007	4	2	0	-5.99712
2.69007	4	1	0	31.8731
2.69107	4	3	0	-3.55685
2.69107	4	2	0	-2.989
2.69107	4	1	0	31.9103
2.69507	2	1	0	35.1666
2.69507	4	3	0	-6.08549
2.69507	4	2	0	-6.05758
2.69507	4	1	0	31.8211
2.69907	2	1	0	36.0481
2.70007	2	1	0	22.1616
2.70007	4	3	0	-7.08675
2.70007	4	2	0	-3.08978
2.70007	4	1	0	21.2447
2.70107	4	3	0	-4.64463
2.70107	4	2	0	0.420254
2.70107	4	1	0	21.3949
2.70507	2	1	0	22.117
2.70507	4	3	0	-6.47867
2.70507	4	2	0	-4.23858
2.70507	4	1	0	20.0739
2.70807	4	3	0	-4.13599
2.70807	4	2	0	0.188147
2.70807	4	1	0	19.8476
2.71007	2	1	0	23.0272
2.71007	4	3	0	-6.88709
2.71007	4	2	0	-3.15615
2.71007	4	1	0	20.0183
2.71507	2	1	0	23.9341
2.71507	4	3	0	-5.10656
2.71507	4	2	0	-4.51806
2.71507	4	1	0	20.7313
2.72007	2	1	0	24.5361
2.72007	4	3	0	-5.44893
2.72007	4	2	0	-3.17621
2.72007	4	1	0	21.056
2.72507	2	1	0	24.5969
2.72507	4	3	0	-5.1565
2.72507	4	2	0	-3.94552
2.72507	4	1	0	19.8617
2.73007	2	1	0	24.174
2.73007	4	3	0	-4.981
2.73007	4	2	0	-3.05813
2.73007	4	1	0	21.3327
2.73507	2	1	0	24.4291
2.73507	4	3	0	-4.84849
2.73507	4	2	0	-3.81253
2.73507	4	1	0	20.4297
2.74007	2	1	0	24.2863
2.74007	4	3	0	-4.54705
2.74007	4	2	0	-2.25493
2.74007	4	1	0	20.0208
2.74507	2	1	0	23.8311
2.74507	4	3	0	-4.85318
2.74507	4	2	0	-4.31096
2.74507	4	1	0	20.3822
2.75007	2	1	0	23.8618
2.75007	4	3	0	-4.82013
2.75007	4	2	0	-2.42021
2.75007	4	1	0	20.5029
2.75507	2	1	0	23.8029
2.75507	4	3	0	-4.82857
2.75507	4	2	0	-3.03195
2.75507	4	1	0	19.4201
2.76007	2	1	0	24.046
2.76007	4	3	0	-4.35017
2.76007	4	2	0	-2.72872
2.76007	4	1	0	20.6958
2.76507	2	1	0	23.9432
2.76507	4	3	0	-4.70428
2.76507	4	2	0	-3.77736
2.76507	4	1	0	20.2357
2.77007	2	1	0	23.6049
2.77007	4	3	0	-4.26955
2.77007	4	2	0	-2.68021
2.77007	4	1	0	19.7046
2.77107	4	3	0	-3.57925
2.77107	4	2	0	0.768366
2.77107	4	1	0	20.1078
2.77507	2	1	0	24.3164
2.77507	4	3	0	-4.09458
2.77507	4	2	0	-3.90776
2.77507	4	1	0	20.6707
2.77907	2	1	0	37.9687
2.78007	2	1	0	24.1087
2.78007	4	3	0	-4.61576
2.78007	4	2	0	-2.86703
2.78007	4	1	0	20.6943
2.78107	4	3	0	-3.80985
2.78107	4	2	0	0.53366
2.78107	4	1	0	20.7258
2.78507	2	1	0	24.4477
2.78507	4	3	0	-4.21807
2.78507	4	2	0	-3.75987
2.78507	4	1	0	19.732
2.78807	4	3	0	-3.67348
2.78807	4	2	0	0.362694
2.78807	4	1	0	20.1037
2.79007	2	1	0	23.8949
2.79007	4	3	0	-4.62048
2.79007	4	2	0	-4.00519
2.79007	4	1	0	20.6614
2.79507	2	1	0	24.261
2.79507	4	3	0	-4.47136
2.79507	4	2	0	-3.31887
2.79507	4	1	0	20.6412
2.80007	2	1	0	23.8348
2.80007	4	3	0	-4.62195
2.80007	4	2	0	-2.83395
2.80007	4	1	0	19.275
2.80507	2	1	0	33.6642
2.80507	4	3	0	20.9888
2.80507	4	2	0	-3.14326
2.80507	4	1	0	19.0759
2.81007	2	1	0	33.482
2.81007	4	3	0	21.0155
2.81007	4	2	0	-2.79195
2.81007	4	1	0	21.7321
2.81507	2	1	0	33.4502
2.81507	4	3	0	20.9954
2.81507	4	2	0	-1.92627
2.81507	4	1	0	20.4907
2.82007	2	1	0	8.09914
2.82007	4	3	0	19.8861
2.82007	4	2	0	-2.00519
2.82007	4	1	0	19.99
2.82507	2	1	0	7.87277
2.82507	4	3	0	19.7665
2.82507	4	2	0	-2.44235
2.82507	4	1	0	21.1971
2.83007	2	1	0	7.20125
2.83007	4	3	0	19.8875
2.83007	4	2	0	-2.80541
2.83007	4	1	0	20.1249
2.83507	2	1	0	7.05765
2.83507	4	3	0	19.9674
2.83507	4	2	0	-2.9077
2.83507	4	1	0	20.6195
2.84007	2	1	0	7.22595
2.84007	4	3	0	20.0207
2.84007	4	2	0	-2.9252
2.84007	4	1	0	20.5178
2.84507	2	1	0	6.81663
2.84507	4	3	0	20.0086
2.84507	4	2	0	-3.16024
2.84507	4	1	0	19.934
2.85007	2	1	0	7.11723
2.85007	4	3	0	19.998
2.85007	4	2	0	-3.45022
2.85007	4	1	0	20.7884
2.85107	4	3	0	22.065
2.85107	4	2	0	-0.980018
2.85107	4	1	0	20.8635
2.85507	2	1	0	7.23839
2.85507	4	3	0	20.1211
2.85507	4	2	0	-4.33971
2.85507	4	1	0	19.5754
2.85907	2	1	0	11.5531
2.86007	2	1	0	6.21701
2.86007	4	3	0	19.9433
2.86007	4	2	0	-4.76487
2.86007	4	1	0	19.9245
2.86107	4	3	0	22.1914
2.86107	4	2	0	-1.24324
2.86107	4	1	0	20.4324
2.86507	2	1	0	6.95516
2.86507	4	3	0	20.4013
2.86507	4	2	0	-3.81688
2.86507	4	1	0	20.8501
2.86807	4	3	0	22.2721
2.86807	4	2	0	0.0425454
2.86807	4	1	0	19.843
2.87007	2	1	0	6.94568
2.87007	4	3	0	20.0672
2.87007	4	2	0	-3.60908
2.87007	4	1	0	18.9522
2.87507	2	1	0	6.05813
2.87507	4	3	0	20.4649
2.87507	4	2	0	-3.74151
2.87507	4	1	0	20.0331
2.88007	2	1	0	6.60528
2.88007	4	3	0	20.0359
2.88007	4	2	0	-3.85302
2.88007	4	1	0	20.4516
2.88507	2	1	0	7.15951
2.88507	4	3	0	20.4827
2.88507	4	2	0	-3.6769
2.88507	4	1	0	19.0678
2.89007	2	1	0	6.93043
2.89007	4	3	0	20.0038
2.89007	4	2	0	-3.67456
2.89007	4	1	0	20.1342
2.89507	2	1	0	7.62552
2.89507	4	3	0	20.4858
2.89507	4	2	0	-3.71692
2.89507	4	1	0	20.1739
2.90007	2	1	0	7.42107
2.90007	4	3	0	20.0448
2.90007	4	2	0	-3.27875
2.90007	4	1	0	19.9238
2.90507	2	1	0	7.36674
2.90507	4	3	0	20.4015
2.90507	4	2	0	-2.49923
2.90507	4	1	0	19.9965
2.91007	2	1	0	8.59787
2.91007	4	3	0	20.7306
2.91007	4	2	0	-5.73677
2.91007	4	1	0	14.434
2.91507	2	1	0	8.60072
2.91507	4	3	0	20.2964
2.91507	4	2	0	-6.51832
2.91507	4	1	0	14.5002
2.92007	2	1	0	8.49377
2.92007	4	3	0	20.3894
2.92007	4	2	0	-6.22161
2.92007	4	1	0	14.5774
2.92507	2	1	0	10.6712
2.92507	4	3	0	6.55782
2.92507	4	2	0	-6.00419
2.92507	4	1	0	-2.59813
2.93007	2	1	0	9.28115
2.93007	4	3	0	7.37472
2.93007	4	2	0	-6.02614
2.93007	4	1	0	-2.60822
2.93107	4	3	0	22.0713
2.93107	4	2	0	-4.17751
2.93107	4	1	0	14.8985
2.93507	2	1	0	9.36591
2.93507	4	3	0	8.28875
2.93507	4	2	0	-5.98969
2.93507	4	1	0	-2.39702
2.93907	2	1	0	13.445
2.94007	2	1	0	10.2248
2.94007	4	3	0	7.22878
2.94007	4	2	0	-6.34339
2.94007	4	1	0	-2.62007
2.94107	4	3	0	22.3646
2.94107	4	2	0	-4.21595
2.94107	4	1	0	15.0125
2.94507	2	1	0	8.88151
2.94507	4	3	0	6.03933
2.94507	4	2	0	-5.79524
2.94507	4	1	0	-2.57282
2.94807	4	3	0	22.3048
2.94807	4	2	0	-4.15358
2.94807	4	1	0	14.7492
2.95007	2	1	0	9.49429
2.95007	4	3	0	5.54512
2.95007	4	2	0	-6.70191
2.95007	4	1	0	-2.70916
2.95507	2	1	0	9.1899
2.95507	4	3	0	6.53719
2.95507	4	2	0	-6.67733
2.95507	4	1	0	-2.81078
2.96007	2	1	0	8.70733
2.96007	4	3	0	7.35095
2.96007	4	2	0	-6.13693
2.96007	4	1	0	-2.66676
2.96507	2	1	0	7.62199
2.96507	4	3	0	2.98494
2.96507	4	2	0	-5.95717
2.96507	4	1	0	-2.72595
2.97007	2	1	0	8.01044
2.97007	4	3	0	5.87539
2.97007	4	2	0	-5.77802
2.97007	4	1	0	-2.65411
2.97507	2	1	0	8.65781
2.97507	4	3	0	5.72122
2.97507	4	2	0	-5.93195
2.97507	4	1	0	-2.67598
2.98007	2	1	0	8.0604
2.98007	4	3	0	8.07008
2.98007	4	2	0	-6.04998
2.98007	4	1	0	-2.68335
2.98507	2	1	0	8.72823
2.98507	4	3	0	3.87897
2.98507	4	2	0	-6.4289
2.98507	4	1	0	-2.9256
2.99007	2	1	0	7.6699
2.99007	4	3	0	5.52985
2.99007	4	2	0	-6.50341
2.99007	4	1	0	-2.9091
2.99507	2	1	0	7.30634
2.99507	4	3	0	6.24705
2.99507	4	2	0	-6.36423
2.99507	4	1	0	-2.94441
3.00007	2	1	0	8.0469
3.00007	4	3	0	7.33728
3.00007	4	2	0	-6.67664
3.00007	4	1	0	-3.07389
3.00507	2	1	0	9.1405
3.00507	4	3	0	7.72263
3.00507	4	2	0	-6.16728
3.00507	4	1	0	-2.98697
3.01007	2	1	0	9.75433
3.01007	4	3	0	5.55529
3.01007	4	2	0	-5.43429
3.01007	4	1	0	-2.94726
3.01107	4	3	0	-0.552046
3.01107	4	2	0	-3.28865
3.01107	4	1	0	41.2257
3.01507	2	1	0	7.72821
3.01507	4	3	0	-17.6165
3.01507	4	2	0	-3.22246
3.01507	4	1	0	24.1779
3.01907	2	1	0	13.2728
3.02007	2	1	0	7.59598
3.02007	4	3	0	-17.5732
3.02007	4	2	0	-4.43337
3.02007	4	1	0	24.1682
3.02107	4	3	0	-0.94498
3.02107	4	2	0	-3.08093
3.02107	4	1	0	41.6029
3.02507	2	1	0	6.94685
3.02507	4	3	0	-15.9217
3.02507	4	2	0	-3.58797
3.02507	4	1	0	24.3781
3.02807	4	3	0	-0.897421
3.02807	4	2	0	-2.82818
3.02807	4	1	0	41.5817
3.03007	2	1	0	2.88336
3.03007	4	3	0	-4.52964
3.03007	4	2	0	-3.0571
3.03007	4	1	0	40.9923
3.03507	2	1	0	3.08825
3.03507	4	3	0	-3.7671
3.03507	4	2	0	-3.72684
3.03507	4	1	0	40.8858
3.04007	2	1	0	3.25953
3.04007	4	3	0	-4.53369
3.04007	4	2	0	-4.29172
3.04007	4	1	0	40.7456
3.04507	2	1	0	2.69923
3.04507	4	3	0	-4.80368
3.04507	4	2	0	-2.91115
3.04507	4	1	0	41.1479
3.05007	2	1	0	3.05981
3.05007	4	3	0	-3.6512
3.05007	4	2	0	-2.62698
3.05007	4	1	0	40.9153
3.05507	2	1	0	2.16531
3.05507	4	3	0	-3.88911
3.05507	4	2	0	-4.01716
3.05507	4	1	0	40.7519
3.06007	2	1	0	3.46641
3.06007	4	3	0	-3.99088
3.06007	4	2	0	-3.27789
3.06007	4	1	0	40.7585
3.06507	2	1	0	3.05452
3.06507	4	3	0	-2.91564
3.06507	4	2	0	-2.06686
3.06507	4	1	0	41.045
3.07007	2	1	0	2.20464
3.07007	4	3	0	-2.99408
3.07007	4	2	0	-3.45829
3.07007	4	1	0	41.1301
3.07507	2	1	0	2.7877
3.07507	4	3	0	-3.23096
3.07507	4	2	0	-4.32682
3.07507	4	1	0	41.0357
3.08007	2	1	0	1.88407
3.08007	4	3	0	-2.9058
3.08007	4	2	0	-1.97492
3.08007	4	1	0	41.0505
3.08507	2	1	0	2.54017
3.08507	4	3	0	-3.53504
3.08507	4	2	0	-2.50246
3.08507	4	1	0	41.1848
3.09007	2	1	0	2.56653
3.09007	4	3	0	-4.03938
3.09007	4	2	0	-3.67899
3.09007	4	1	0	40.9665
3.09107	4	3	0	-1.53685
3.09107	4	2	0	-1.90657
3.09107	4	1	0	41.6578
3.09507	2	1	0	2.84245
3.09507	4	3	0	-4.05715
3.09507	4	2	0	-2.5894
3.09507	4	1	0	41.079
3.09907	2	1	0	8.897
3.10007	2	1	0	3.243
3.10007	4	3	0	-4.35815
3.10007	4	2	0	-1.72953
3.10007	4	1	0	40.9523
3.10107	4	3	0	-1.59068
3.10107	4	2	0	-0.90515
3.10107	4	1	0	41.7128
3.10507	2	1	0	1.58333
3.10507	4	3	0	-4.74972
3.10507	4	2	0	-3.37335
3.10507	4	1	0	40.8875
3.10807	4	3	0	-1.92948
3.10807	4	2	0	-1.23478
3.10807	4	1	0	41.6965
3.11007	2	1	0	3.62486
3.11007	4	3	0	-3.92981
3.11007	4	2	0	-3.3749
3.11007	4	1	0	41.0114
3.11507	2	1	0	3.41611
3.11507	4	3	0	-2.1885
3.11507	4	2	0	27.9202
3.11507	4	1	0	4.44736
3.12007	2	1	0	3.86852
3.12007	4	3	0	-1.98036
3.12007	4	2	0	27.534
3.12007	4	1	0	4.57589
3.12507	2	1	0	4.7216
3.12507	4	3	0	-2.34884
3.12507	4	2	0	27.6702
3.12507	4	1	0	4.09439
3.13007	2	1	0	3.80157
3.13007	4	3	0	-2.55545
3.13007	4	2	0	28.1612
3.13007	4	1	0	4.61969
3.13507	2	1	0	5.7421
3.13507	4	3	0	-0.46955
3.13507	4	2	0	28.3223
3.13507	4	1	0	4.1025
3.14007	2	1	0	5.27883
3.14007	4	3	0	-0.684057
3.14007	4	2	0	28.4796
3.14007	4	1	0	3.32004
3.14507	2	1	0	5.22612
3.14507	4	3	0	-0.235409
3.14507	4	2	0	28.4251
3.14507	4	1	0	3.40516
3.15007	2	1	0	5.24608
3.15007	4	3	0	-0.00803562
3.15007	4	2	0	27.9455
3.15007	4	1	0	3.08056
3.15507	2	1	0	5.60162
3.15507	4	3	0	-0.849325
3.15507	4	2	0	27.8997
3.15507	4	1	0	2.75294
3.16007	2	1	0	6.06493
3.16007	4	3	0	-0.4329
3.16007	4	2	0	27.937
3.16007	4	1	0	3.0361
3.16507	2	1	0	5.36017
3.16507	4	3	0	0.226663
3.16507	4	2	0	28.1763
3.16507	4	1	0	2.80262
3.17007	2	1	0	6.2284
3.17007	4	3	0	-0.495904
3.17007	4	2	0	28.4364
3.17007	4	1	0	2.97293
3.17107	4	3	0	0.350861
3.17107	4	2	0	31.8832
3.17107	4	1	0	3.9805
3.17507	2	1	0	5.52418
3.17507	4	3	0	-0.262006
3.17507	4	2	0	28.5426
3.17507	4	1	0	3.15726
3.17907	2	1	0	10.3446
3.18007	2	1	0	5.05138
3.18007	4	3	0	0.134105
3.18007	4	2	0	28.6448
3.18007	4	1	0	2.41328
3.18107	4	3	0	1.04289
3.18107	4	2	0	32.1175
3.18107	4	1	0	3.20373
3.18507	2	1	0	5.3312
3.18507	4	3	0	-0.291695
3.18507	4	2	0	28.612
3.18507	4	1	0	2.88947
3.18807	4	3	0	1.01547
3.18807	4	2	0	31.8697
3.18807	4	1	0	3.88393
3.19007	2	1	0	5.17741
3.19007	4	3	0	0.146367
3.19007	4	2	0	28.3607
3.19007	4	1	0	2.74386
3.19507	2	1	0	5.14478
3.19507	4	3	0	0.0486114
3.19507	4	2	0	28.2772
3.19507	4	1	0	2.75796
3.20007	2	1	0	5.20623
3.20007	4	3	0	-0.267217
3.20007	4	2	0	28.3201
3.20007	4	1	0	2.95925
3.20507	2	1	0	5.46297
3.20507	4	3	0	0.0379944
3.20507	4	2	0	28.4014
3.20507	4	1	0	3.06231
3.21007	2	1	0	5.18377
